tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
0,2774,-283.8003,391.69998,-0.006203041,0.00048857764,0.00020077222,0.06063363,0.06063593178987503,-0.00020506338768145601,-8.773803229201081e-05,1.9198593808746178,0.0,0.0,0.0
1,2774,-283.8003,391.69995,-0.0036841582,0.00036580747,0.00015015867,0.042558994,0.04256083071231842,-0.00015180016587987126,-6.484984995496451e-05,1.9198593808746178,0.0,0.0,0.0
2,2774,-283.8003,391.69995,-0.001927452,0.00027276174,0.000111877336,0.029505853,0.02950732596218586,-0.00011238538174669853,-4.7922132276148354e-05,1.9198593808746178,0.0,0.0,0.0
3,2774,-283.80032,391.69995,-0.0007158279,0.00020263951,8.304405e-05,0.02025126,0.020252443850040436,-8.309062601047223e-05,-3.5405157306597324e-05,1.9198593808746178,0.0,0.0,0.0
4,2774,-283.80032,391.69995,0.00011238098,0.0001501901,6.1517574e-05,0.013785457,0.01378641277551651,-6.125270507182248e-05,-2.6226041245283548e-05,1.9198593808746178,0.0,0.0,0.0
5,2774,-283.80035,391.69995,0.00067420956,0.00011119558,4.55371e-05,0.009317889,0.009318663738667965,-4.527373446768572e-05,-1.9431113891824764e-05,1.9198593808746178,0.0,0.0,0.0
6,2774,-283.80035,391.69992,0.0010529327,8.223119e-05,3.3645752e-05,0.006261296,0.006261926144361496,-3.355582770316774e-05,-1.4305113960653935e-05,1.9198593808746178,0.0,0.0,0.0
7,2774,-283.80035,391.69992,0.0013068389,6.082004e-05,2.4884093e-05,0.004186697,0.0041872127912938595,-2.4501079996898325e-05,-1.0609626441463835e-05,1.9198593808746178,0.0,0.0,0.0
8,2774,-283.80035,391.69992,0.0014762878,4.5019737e-05,1.842996e-05,0.0027853106,0.002785735297948122,-1.8109493380708154e-05,-7.867812678359665e-06,1.9198593808746178,0.0,0.0,0.0
9,2774,-283.80035,391.69992,0.0015888214,3.3426488e-05,1.3680409e-05,0.0018479251,0.0018482779851183295,-1.3315804434480857e-05,-5.841255121245857e-06,1.9198593808746178,0.0,0.0,0.0
10,2774,-283.80035,391.69992,0.0016633605,2.4655817e-05,1.009367e-05,0.0012201119,0.0012204026570543647,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
11,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
12,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
13,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
14,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
15,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
16,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
17,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
18,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
19,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
20,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
21,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
22,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
23,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
24,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
25,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
26,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
27,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
28,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
29,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
30,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
31,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
32,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
33,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
34,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
35,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
36,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
37,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
38,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
39,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
40,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
41,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
42,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
43,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
44,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
45,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
46,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
47,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
48,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
49,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
50,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
51,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
52,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
53,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
54,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
55,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
56,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
57,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
58,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
59,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
60,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
61,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
62,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.0,0.0
63,2774,-283.80035,391.69992,0.0016633605,0.0,-0.0,0.0,0.0,-9.587379924285257e-06,-4.410743725180464e-06,1.9198593808746178,0.0,0.114501953125,0.0
64,2774,-283.80035,391.69992,0.0016506194,-6.0796808e-09,5.5122877e-07,-0.0002519369,0.0002519375120755285,-7.456851052221867e-06,-3.337859924152585e-06,1.9198593808746178,0.0,0.2041015625,0.0
65,2774,-283.80035,391.69992,0.0016569518,-6.378597e-08,6.526127e-07,0.00034377098,0.0003437716222833842,-7.456851052221867e-06,-3.337859924152585e-06,1.9198593808746178,0.0,0.226654052734375,0.0
66,2774,-283.80035,391.69992,0.0016805266,-4.1828326e-08,5.8242006e-07,0.00052709103,0.0005270913825370371,-4.261057490147948e-06,-2.1457670940980904e-06,1.9198593808746178,0.0,0.185882568359375,0.0
67,2774,-283.80035,391.69992,0.0017073822,-6.8090976e-08,4.27181e-07,0.0005242109,0.000524211092852056,-4.261057490147948e-06,-2.1457670940980904e-06,1.9198593808746178,0.0,0.0,0.0
68,2774,-283.80035,391.69992,0.0017317962,-8.776871e-08,2.3701037e-07,0.00045018195,0.00045018200762569904,-2.130528745073974e-06,-1.311302113059944e-06,1.9198593808746178,0.0,0.0,0.0
69,2774,-283.80035,391.69992,0.0017518234,-6.900728e-08,1.9663788e-07,0.0003571701,0.0003571701527107507,-2.130528745073974e-06,-1.311302113059944e-06,1.9198593808746178,0.0,0.0,0.0
70,2774,-283.80035,391.69992,0.001767273,-2.8005584e-08,1.7061613e-07,0.0002705097,0.00027050977223552763,-2.130528745073974e-06,-1.311302113059944e-06,1.9198593808746178,0.0,0.0,0.0
71,2774,-283.80035,391.69992,0.0017789077,7.0521264e-09,1.19185266e-07,0.0001977396,0.00019773963140323758,-2.130528745073974e-06,-1.311302113059944e-06,1.9198593808746178,0.0,0.0,0.0
72,2774,-283.80035,391.69992,0.0017789077,0.0,-0.0,0.0,0.0,-2.130528745073974e-06,-1.311302113059944e-06,1.9198593808746178,0.0,0.0,0.0
73,2774,-283.80035,391.69992,0.0017789077,0.0,-0.0,0.0,0.0,-2.130528745073974e-06,-1.311302113059944e-06,1.9198593808746178,0.0,0.0,0.0
74,2774,-283.80035,391.69992,0.0017789077,0.0,-0.0,0.0,0.0,-2.130528745073974e-06,-1.311302113059944e-06,1.9198593808746178,0.0,0.0,0.0
75,2774,-283.80035,391.69992,0.0017789077,0.0,-0.0,0.0,0.0,-2.130528745073974e-06,-1.311302113059944e-06,1.9198593808746178,0.0,0.220062255859375,0.0
76,2774,-283.80035,391.69992,0.0017319488,-2.9067325e-08,3.899513e-08,-0.0004948521,0.0004948520800098777,-2.130528745073974e-06,-1.311302113059944e-06,1.9198593808746178,0.0,0.999969482421875,0.0
